Flag ID      | Name                                               | Category        | Region
1039527700   | Eleonora's Poleblade                               | World Pickup    | Altus Plateau
1039537000   | Golden Rune [4]                                    | World Pickup    | Altus Plateau
1039537010   | Blood Grease                                       | World Pickup    | Altus Plateau
1039537020   | Golden Rune [3]                                    | World Pickup    | Altus Plateau
1039537030   | Miquella's Lily                                    | World Pickup    | Altus Plateau
1039537040   | Nascent Butterfly                                  | World Pickup    | Altus Plateau
1039537050   | Unseen Blade                                       | World Pickup    | Altus Plateau
1039537060   | Slumbering Egg                                     | World Pickup    | Altus Plateau
1039537070   | Golden Rune [3]                                    | World Pickup    | Altus Plateau
1039537080   | Mirage Riddle                                      | World Pickup    | Altus Plateau
1039537700   | Crepus's Vial                                      | World Pickup    | Altus Plateau
1039547010   | Golden Rune [3]                                    | World Pickup    | Altus Plateau
1039547020   | Smithing Stone [5]                                 | World Pickup    | Altus Plateau
1039547030   | Poisonbloom                                        | World Pickup    | Altus Plateau
1039547050   | Poisonbone Dart                                    | World Pickup    | Altus Plateau
1039547060   | Golden Rune [6]                                    | World Pickup    | Altus Plateau
1039547070   | Smithing Stone [4]                                 | World Pickup    | Altus Plateau
1039547080   | Somber Smithing Stone [5]                          | World Pickup    | Altus Plateau
1039547090   | Smithing Stone [5]                                 | World Pickup    | Altus Plateau
1039547100   | Drawstring Fire Grease                             | World Pickup    | Altus Plateau
1039547110   | Golden Rune [6]                                    | World Pickup    | Altus Plateau
1039547120   | Beast Blood                                        | World Pickup    | Altus Plateau
1039547130   | Neutralizing Boluses                               | World Pickup    | Altus Plateau
1039547140   | Glass Shard                                        | World Pickup    | Altus Plateau
1039547150   | Stonesword Key                                     | World Pickup    | Altus Plateau
1039547160   | Golden Rune [6]                                    | World Pickup    | Altus Plateau
1039547170   | Poison Grease                                      | World Pickup    | Altus Plateau
1039547180   | Hefty Beast Bone                                   | World Pickup    | Altus Plateau
1039547200   | Smithing Stone [5]                                 | World Pickup    | Altus Plateau
1039547210   | Gold Firefly                                       | World Pickup    | Altus Plateau
1039547220   | Glass Shard                                        | World Pickup    | Altus Plateau
1039547230   | Smithing Stone [5]                                 | World Pickup    | Altus Plateau
1039547240   | Smithing Stone [5]                                 | World Pickup    | Altus Plateau
1039547250   | Golden Rune [4]                                    | World Pickup    | Altus Plateau
1039547260   | Smithing Stone [4]                                 | World Pickup    | Altus Plateau
1039547300   | Valkyrie's Prosthesis                              | World Pickup    | Altus Plateau
1039547350   | Starlight Shards                                   | World Pickup    | Altus Plateau
1039570000   | Rot Grease                                         | World Pickup    | World (39,57)
1040387000   | Smithing Stone [1]                                 | World Pickup    | World (40,38)
1040407000   | Treespear                                          | World Pickup    | Liurnia of the Lakes
1040507000   | Gravity Stone Fan                                  | World Pickup    | Liurnia of the Lakes
1040517000   | Celestial Dew                                      | World Pickup    | Altus Plateau
1040517010   | Old Fang                                           | World Pickup    | Altus Plateau
1040517020   | Dragonbolt Blessing                                | World Pickup    | Altus Plateau
1040517030   | Beast Blood                                        | World Pickup    | Altus Plateau
1040517040   | Lightning Greatbolt                                | World Pickup    | Altus Plateau
1040517400   | Sacred Tear                                        | World Pickup    | Altus Plateau
1040527000   | Amber Starlight                                    | World Pickup    | Altus Plateau
1040527010   | Golden Rune [6]                                    | World Pickup    | Altus Plateau
1040527020   | Golden Rune [6]                                    | World Pickup    | Altus Plateau
1040527030   | Golden Rune [4]                                    | World Pickup    | Altus Plateau
1040527040   | Golden Rune [3]                                    | World Pickup    | Altus Plateau
1040527050   | Golden Rune [4]                                    | World Pickup    | Altus Plateau
1040529255   | [Brother Corhyn - Altus Plateau] Great Heal - U... | Shop Unlock     | Altus Plateau
1040537000   | Golden Rune [5]                                    | World Pickup    | Altus Plateau
1040537010   | Bloody Helice                                      | World Pickup    | Altus Plateau
1040537020   | Nascent Butterfly                                  | World Pickup    | Altus Plateau
1040537030   | Fulgurbloom                                        | World Pickup    | Altus Plateau
1040537040   | Golden Arrow                                       | World Pickup    | Altus Plateau
1040537050   | Lump of Flesh                                      | World Pickup    | Altus Plateau
1040537060   | Hefty Beast Bone                                   | World Pickup    | Altus Plateau
1040547000   | Great Stars                                        | World Pickup    | Altus Plateau
1040547010   | Gravel Stone                                       | World Pickup    | Altus Plateau
1040547030   | Stimulating Boluses                                | World Pickup    | Altus Plateau
